Rating,Review,Sentiment
6,Stranger things started off so strong and great but now it does not feel as good anymore...netflix waited too long and now the characters look like 20-year-olds.,Mixed
5,"Hello, this is a default review because i'm forced to use 75 characters. I'll edit this review in the future talking about the game, don't worry ;) This is a general rating (Season 1 to Season 4) My final rate is: 5",Mixed
4,Extremely overrated .,Mixed
4,"Season 4 is the worst of all seasons! Even more drama, even more crying, even less ideas, too little humor and hardly any suspense. All in all, the series offers nothing more than a bit of 80s atmosphere and even that only sparsely: with a few interspersed songs and references to 80s movies, but that's about it. Mediocre at best and overrated.",Mixed
6,"While I can understand why people like this show, I think this kind of production is what makes the whole industry loose its soul. This show tries to have it all and have something for everyone. And yes, overall, it is a good show. But it doesn't have a corner. It doesn't have a point. It is nothing and everything.",Mixed
5,"Tries something in first season, but the other 2 seasons are boring, unnecessary",Mixed
6,"Stranger Things The Duffer Brothers are gushing out over 70s fantasy films in this splashy trend setting love letter to the now-teenagers and the ones back then. Ergo, the affection received by the fans comes flooding in, not for the razzle dazzle that this world thrives for but the accuracy it dares for. Before going in, on such a fiction world, it is often wisely and correctly, advised to dive in completely without being self-aware of the sketchiness involved in the- literal- topsy turvy world. Yet, consistently the Duffer Brothers are defying the evergreen rule in order to push the series for more than a cultural phenomenon. They wish for the series to hold against time and as a result, this banal obsession leads them to some of the best aspects of the storytelling. Yes, it every now and then fumbles to conjure up, not courage, but reason to walk out of the door slamming it hard on its audience, but these minor flaws are easily overcome by the frivolity in these characters. The outdo-ers are not the ground breakers but ground covering humanoid elements. For instance, let's just walk through their bulletproof armor Eleven played magnanimously by Millie Bobby Brown. She is the right and wrong of the series, the world revolves around her, everything is in contrast to her, no matter how hard the makers try to make it about someone else, it always pins down to her. And hence, she isn't taken for granted in here, she is tested, time after time, her ballet dance at the end of the act is not the win, but her fear of the stage and the audience around it, choreographs it elegantly. On supporting cast, David Harbour, as a father figure, draws you naturally, to what I consider has some of the best equation and scenes with Bobby Brown, than she has with Stranger Things.",Mixed
6,"3 season of Stranger Things already not so impress as the first two. Already there is a feeling that screenwriters have nothing to surprise. Therefore there are spiteful comical Russians who speak Russian grotesquely. I know as Netflix treats historicity. How to me it is ridiculous to Russian to look at it, looking at all this there is a wish to tell, but whether the series genre was replaced with a sitcom? And even if to reject all this, then the crumpled and boring work turns out. The final so in general remained open, probably plan the 4th season. But why, if 3 already such boring? Why to ruin good series in which 1 season was magnificent.",Mixed
6,[SPOILER ALERT: This review contains spoilers.],Mixed
4,[SPOILER ALERT: This review contains spoilers.],Mixed
4,We just finished our ST season 3 viewing party been waiting alllllll year and was so stoked. Until we saw the **** new black character was so stereotypical that a bunch of us had to leave the room out of anger. The worst being the sassy nurse at the Hospital. This is what happens when you have an all white writing staff writing black characters. Next the season was soooo all over the place with plot and story development. Lastly...Hopper's character has completely changed to reflect more of his Hellboy counter part in his new movie. I am with the squad on this one boo!!!,Mixed
5,"LONGTIME FAN AND LOVER OF THIS SHOW UNTIL...season 3 why do this? lol So first I want to say I love the new racial diversity but the new character Erica is so F***king annoying! Like I get it the girl is the typical 80s sassy Cosby kid archetype but why that one. Not only is it mildly offensive, and ignorant but really distracts and breaks the 4th wall boo I say. Second its like you wanted to do an 80s version of American horror story...which takes away from the whole magic of the show. It becomes less sci fi and more an IT meets knock off AHS. Its sad and breaks my heart that something so good can become so watered down in the span of one season.",Mixed
5,Pretty decent TV show to watch. Season 2 and 3 were the lows of the show but it is an overall slightly above average TV show.,Mixed
6,"Overall a decent show. I loved the first two seasons and season three was alright, but I feel like season four dropped off a little. The plot was a little more messy and there was too much going on. However, my chief complaint about this show is that it is not at all epilepsy-friendly. There are an egregious amount of flashing lights that made portions of the show literally unwatchable.",Mixed
4,"Seasons 1 and 2 are great and make clever use of reference and homage, while maintaining their own identity. By the time Season 3 rolls around, there's plot recycling and homage is traded for straight up imitation. Season 4 seems to be more of the same there, in addition to some more ***pull plot elements. There's no way in my mind Season 5 could salvage this show after it jumped the shark hard in Season 3, so I give it 2/5 overall. I don't know if the fame went to the directors' heads or Netflix simply wanted M0AR, whatever the cost, but it went downhill far earlier than I anticipated.",Mixed
5,"This season was tough. So many things to get over. The first season was a classic. The second season starts to show cracks and then has some big missteps. For me the worst part was this episode was the build up that went nowhere!!!! The build up in episode 8/9 was increasing my heart beat. I was on the edge of my seat for that like 20 or 30 sec. EXPECTED about 50 slimey/flower creatures to fly through the house causing an amazing fight... Biggest let down in an action scene ever....they could have used sound effects.....nooope....they could have shown L fighting more outside...they could have shot a HUGE action scene and closed the show in a classic way (they use so many fake tropes anyway) and ... L walks through the **** her entrance wasn't even that great. Compared to other build up movie scenes it wasn't impressive...even when she entered the dance at the end it wasn't **** why get our hopes up and build our hearts up **** fighting to happen and for one creature to fly through the window? Never been so ghosted in a TV show... Yes episode 7 ****, I agree with most reviewers..fore the 80s punk scene here looked very, very poorly recreated UNLIKE the general 80s vibe and culture in the rest of the show...this should have felt more punk rock, instead it felt like a 2000's punk scene. The cinematography was very off. My GF said if they pulled out a cell phone it would have seemed **** I really hated the episode placement of this mostly because it was placed right before the finale episodes! Pulling me right out of the action...I was finally getting over some bad parts of the show and **** I have to get back into it on episode **** 8 had less affect. Very, annoying, sad, disappointing...THEN I GET EVEN MORE DISAPPOINTED BECAUSE THE BUILD UP FOR ACTION WAS WORTHLESS AND IM NOT EVEN AN ACTION MOVIE KIND OD GUY. Also I'm all for killing off characters but Bob gave the show some much needed lightness that the first season has, because the children felt so innocent, but the second season lacked. Killing off Bob was not helpful the show needs lightness. Lastly the script has always felt a bit **** copy and **** paralelle...I already have to get over that and how the show is a mash-up of Spielberg's **** then I have to deal with all this previously mentioned crap. Oh and the UPSIDE DOWN **** IN SE02. THE UPSIDE USED TO BE SOOO VAST, instead it looks like only tunnels now.",Mixed
6,Stranger things started off so strong and great but now it does not feel as good anymore...netflix waited too long and now the characters look like 20-year-olds.,Mixed
5,"Hello, this is a default review because i'm forced to use 75 characters. I'll edit this review in the future talking about the game, don't worry ;) This is a general rating (Season 1 to Season 4) My final rate is: 5",Mixed
4,Extremely overrated .,Mixed
4,"Season 4 is the worst of all seasons! Even more drama, even more crying, even less ideas, too little humor and hardly any suspense. All in all, the series offers nothing more than a bit of 80s atmosphere and even that only sparsely: with a few interspersed songs and references to 80s movies, but that's about it. Mediocre at best and overrated.",Mixed
6,"While I can understand why people like this show, I think this kind of production is what makes the whole industry loose its soul. This show tries to have it all and have something for everyone. And yes, overall, it is a good show. But it doesn't have a corner. It doesn't have a point. It is nothing and everything.",Mixed
5,"Tries something in first season, but the other 2 seasons are boring, unnecessary",Mixed
6,"Stranger Things The Duffer Brothers are gushing out over 70s fantasy films in this splashy trend setting love letter to the now-teenagers and the ones back then. Ergo, the affection received by the fans comes flooding in, not for the razzle dazzle that this world thrives for but the accuracy it dares for. Before going in, on such a fiction world, it is often wisely and correctly, advised to dive in completely without being self-aware of the sketchiness involved in the- literal- topsy turvy world. Yet, consistently the Duffer Brothers are defying the evergreen rule in order to push the series for more than a cultural phenomenon. They wish for the series to hold against time and as a result, this banal obsession leads them to some of the best aspects of the storytelling. Yes, it every now and then fumbles to conjure up, not courage, but reason to walk out of the door slamming it hard on its audience, but these minor flaws are easily overcome by the frivolity in these characters. The outdo-ers are not the ground breakers but ground covering humanoid elements. For instance, let's just walk through their bulletproof armor Eleven played magnanimously by Millie Bobby Brown. She is the right and wrong of the series, the world revolves around her, everything is in contrast to her, no matter how hard the makers try to make it about someone else, it always pins down to her. And hence, she isn't taken for granted in here, she is tested, time after time, her ballet dance at the end of the act is not the win, but her fear of the stage and the audience around it, choreographs it elegantly. On supporting cast, David Harbour, as a father figure, draws you naturally, to what I consider has some of the best equation and scenes with Bobby Brown, than she has with Stranger Things.",Mixed
6,"3 season of Stranger Things already not so impress as the first two. Already there is a feeling that screenwriters have nothing to surprise. Therefore there are spiteful comical Russians who speak Russian grotesquely. I know as Netflix treats historicity. How to me it is ridiculous to Russian to look at it, looking at all this there is a wish to tell, but whether the series genre was replaced with a sitcom? And even if to reject all this, then the crumpled and boring work turns out. The final so in general remained open, probably plan the 4th season. But why, if 3 already such boring? Why to ruin good series in which 1 season was magnificent.",Mixed
6,[SPOILER ALERT: This review contains spoilers.],Mixed
4,[SPOILER ALERT: This review contains spoilers.],Mixed
4,We just finished our ST season 3 viewing party been waiting alllllll year and was so stoked. Until we saw the **** new black character was so stereotypical that a bunch of us had to leave the room out of anger. The worst being the sassy nurse at the Hospital. This is what happens when you have an all white writing staff writing black characters. Next the season was soooo all over the place with plot and story development. Lastly...Hopper's character has completely changed to reflect more of his Hellboy counter part in his new movie. I am with the squad on this one boo!!!,Mixed
5,"LONGTIME FAN AND LOVER OF THIS SHOW UNTIL...season 3 why do this? lol So first I want to say I love the new racial diversity but the new character Erica is so F***king annoying! Like I get it the girl is the typical 80s sassy Cosby kid archetype but why that one. Not only is it mildly offensive, and ignorant but really distracts and breaks the 4th wall boo I say. Second its like you wanted to do an 80s version of American horror story...which takes away from the whole magic of the show. It becomes less sci fi and more an IT meets knock off AHS. Its sad and breaks my heart that something so good can become so watered down in the span of one season.",Mixed
5,Pretty decent TV show to watch. Season 2 and 3 were the lows of the show but it is an overall slightly above average TV show.,Mixed
6,"Overall a decent show. I loved the first two seasons and season three was alright, but I feel like season four dropped off a little. The plot was a little more messy and there was too much going on. However, my chief complaint about this show is that it is not at all epilepsy-friendly. There are an egregious amount of flashing lights that made portions of the show literally unwatchable.",Mixed
4,"Seasons 1 and 2 are great and make clever use of reference and homage, while maintaining their own identity. By the time Season 3 rolls around, there's plot recycling and homage is traded for straight up imitation. Season 4 seems to be more of the same there, in addition to some more ***pull plot elements. There's no way in my mind Season 5 could salvage this show after it jumped the shark hard in Season 3, so I give it 2/5 overall. I don't know if the fame went to the directors' heads or Netflix simply wanted M0AR, whatever the cost, but it went downhill far earlier than I anticipated.",Mixed
5,"This season was tough. So many things to get over. The first season was a classic. The second season starts to show cracks and then has some big missteps. For me the worst part was this episode was the build up that went nowhere!!!! The build up in episode 8/9 was increasing my heart beat. I was on the edge of my seat for that like 20 or 30 sec. EXPECTED about 50 slimey/flower creatures to fly through the house causing an amazing fight... Biggest let down in an action scene ever....they could have used sound effects.....nooope....they could have shown L fighting more outside...they could have shot a HUGE action scene and closed the show in a classic way (they use so many fake tropes anyway) and ... L walks through the **** her entrance wasn't even that great. Compared to other build up movie scenes it wasn't impressive...even when she entered the dance at the end it wasn't **** why get our hopes up and build our hearts up **** fighting to happen and for one creature to fly through the window? Never been so ghosted in a TV show... Yes episode 7 ****, I agree with most reviewers..fore the 80s punk scene here looked very, very poorly recreated UNLIKE the general 80s vibe and culture in the rest of the show...this should have felt more punk rock, instead it felt like a 2000's punk scene. The cinematography was very off. My GF said if they pulled out a cell phone it would have seemed **** I really hated the episode placement of this mostly because it was placed right before the finale episodes! Pulling me right out of the action...I was finally getting over some bad parts of the show and **** I have to get back into it on episode **** 8 had less affect. Very, annoying, sad, disappointing...THEN I GET EVEN MORE DISAPPOINTED BECAUSE THE BUILD UP FOR ACTION WAS WORTHLESS AND IM NOT EVEN AN ACTION MOVIE KIND OD GUY. Also I'm all for killing off characters but Bob gave the show some much needed lightness that the first season has, because the children felt so innocent, but the second season lacked. Killing off Bob was not helpful the show needs lightness. Lastly the script has always felt a bit **** copy and **** paralelle...I already have to get over that and how the show is a mash-up of Spielberg's **** then I have to deal with all this previously mentioned crap. Oh and the UPSIDE DOWN **** IN SE02. THE UPSIDE USED TO BE SOOO VAST, instead it looks like only tunnels now.",Mixed
6,Stranger things started off so strong and great but now it does not feel as good anymore...netflix waited too long and now the characters look like 20-year-olds.,Mixed
5,"Hello, this is a default review because i'm forced to use 75 characters. I'll edit this review in the future talking about the game, don't worry ;) This is a general rating (Season 1 to Season 4) My final rate is: 5",Mixed
4,Extremely overrated .,Mixed
4,"Season 4 is the worst of all seasons! Even more drama, even more crying, even less ideas, too little humor and hardly any suspense. All in all, the series offers nothing more than a bit of 80s atmosphere and even that only sparsely: with a few interspersed songs and references to 80s movies, but that's about it. Mediocre at best and overrated.",Mixed
6,"While I can understand why people like this show, I think this kind of production is what makes the whole industry loose its soul. This show tries to have it all and have something for everyone. And yes, overall, it is a good show. But it doesn't have a corner. It doesn't have a point. It is nothing and everything.",Mixed
5,"Tries something in first season, but the other 2 seasons are boring, unnecessary",Mixed
6,"Stranger Things The Duffer Brothers are gushing out over 70s fantasy films in this splashy trend setting love letter to the now-teenagers and the ones back then. Ergo, the affection received by the fans comes flooding in, not for the razzle dazzle that this world thrives for but the accuracy it dares for. Before going in, on such a fiction world, it is often wisely and correctly, advised to dive in completely without being self-aware of the sketchiness involved in the- literal- topsy turvy world. Yet, consistently the Duffer Brothers are defying the evergreen rule in order to push the series for more than a cultural phenomenon. They wish for the series to hold against time and as a result, this banal obsession leads them to some of the best aspects of the storytelling. Yes, it every now and then fumbles to conjure up, not courage, but reason to walk out of the door slamming it hard on its audience, but these minor flaws are easily overcome by the frivolity in these characters. The outdo-ers are not the ground breakers but ground covering humanoid elements. For instance, let's just walk through their bulletproof armor Eleven played magnanimously by Millie Bobby Brown. She is the right and wrong of the series, the world revolves around her, everything is in contrast to her, no matter how hard the makers try to make it about someone else, it always pins down to her. And hence, she isn't taken for granted in here, she is tested, time after time, her ballet dance at the end of the act is not the win, but her fear of the stage and the audience around it, choreographs it elegantly. On supporting cast, David Harbour, as a father figure, draws you naturally, to what I consider has some of the best equation and scenes with Bobby Brown, than she has with Stranger Things.",Mixed
6,"3 season of Stranger Things already not so impress as the first two. Already there is a feeling that screenwriters have nothing to surprise. Therefore there are spiteful comical Russians who speak Russian grotesquely. I know as Netflix treats historicity. How to me it is ridiculous to Russian to look at it, looking at all this there is a wish to tell, but whether the series genre was replaced with a sitcom? And even if to reject all this, then the crumpled and boring work turns out. The final so in general remained open, probably plan the 4th season. But why, if 3 already such boring? Why to ruin good series in which 1 season was magnificent.",Mixed
6,[SPOILER ALERT: This review contains spoilers.],Mixed
4,[SPOILER ALERT: This review contains spoilers.],Mixed
4,We just finished our ST season 3 viewing party been waiting alllllll year and was so stoked. Until we saw the **** new black character was so stereotypical that a bunch of us had to leave the room out of anger. The worst being the sassy nurse at the Hospital. This is what happens when you have an all white writing staff writing black characters. Next the season was soooo all over the place with plot and story development. Lastly...Hopper's character has completely changed to reflect more of his Hellboy counter part in his new movie. I am with the squad on this one boo!!!,Mixed
5,"LONGTIME FAN AND LOVER OF THIS SHOW UNTIL...season 3 why do this? lol So first I want to say I love the new racial diversity but the new character Erica is so F***king annoying! Like I get it the girl is the typical 80s sassy Cosby kid archetype but why that one. Not only is it mildly offensive, and ignorant but really distracts and breaks the 4th wall boo I say. Second its like you wanted to do an 80s version of American horror story...which takes away from the whole magic of the show. It becomes less sci fi and more an IT meets knock off AHS. Its sad and breaks my heart that something so good can become so watered down in the span of one season.",Mixed
5,Pretty decent TV show to watch. Season 2 and 3 were the lows of the show but it is an overall slightly above average TV show.,Mixed
6,"Overall a decent show. I loved the first two seasons and season three was alright, but I feel like season four dropped off a little. The plot was a little more messy and there was too much going on. However, my chief complaint about this show is that it is not at all epilepsy-friendly. There are an egregious amount of flashing lights that made portions of the show literally unwatchable.",Mixed
4,"Seasons 1 and 2 are great and make clever use of reference and homage, while maintaining their own identity. By the time Season 3 rolls around, there's plot recycling and homage is traded for straight up imitation. Season 4 seems to be more of the same there, in addition to some more ***pull plot elements. There's no way in my mind Season 5 could salvage this show after it jumped the shark hard in Season 3, so I give it 2/5 overall. I don't know if the fame went to the directors' heads or Netflix simply wanted M0AR, whatever the cost, but it went downhill far earlier than I anticipated.",Mixed
5,"This season was tough. So many things to get over. The first season was a classic. The second season starts to show cracks and then has some big missteps. For me the worst part was this episode was the build up that went nowhere!!!! The build up in episode 8/9 was increasing my heart beat. I was on the edge of my seat for that like 20 or 30 sec. EXPECTED about 50 slimey/flower creatures to fly through the house causing an amazing fight... Biggest let down in an action scene ever....they could have used sound effects.....nooope....they could have shown L fighting more outside...they could have shot a HUGE action scene and closed the show in a classic way (they use so many fake tropes anyway) and ... L walks through the **** her entrance wasn't even that great. Compared to other build up movie scenes it wasn't impressive...even when she entered the dance at the end it wasn't **** why get our hopes up and build our hearts up **** fighting to happen and for one creature to fly through the window? Never been so ghosted in a TV show... Yes episode 7 ****, I agree with most reviewers..fore the 80s punk scene here looked very, very poorly recreated UNLIKE the general 80s vibe and culture in the rest of the show...this should have felt more punk rock, instead it felt like a 2000's punk scene. The cinematography was very off. My GF said if they pulled out a cell phone it would have seemed **** I really hated the episode placement of this mostly because it was placed right before the finale episodes! Pulling me right out of the action...I was finally getting over some bad parts of the show and **** I have to get back into it on episode **** 8 had less affect. Very, annoying, sad, disappointing...THEN I GET EVEN MORE DISAPPOINTED BECAUSE THE BUILD UP FOR ACTION WAS WORTHLESS AND IM NOT EVEN AN ACTION MOVIE KIND OD GUY. Also I'm all for killing off characters but Bob gave the show some much needed lightness that the first season has, because the children felt so innocent, but the second season lacked. Killing off Bob was not helpful the show needs lightness. Lastly the script has always felt a bit **** copy and **** paralelle...I already have to get over that and how the show is a mash-up of Spielberg's **** then I have to deal with all this previously mentioned crap. Oh and the UPSIDE DOWN **** IN SE02. THE UPSIDE USED TO BE SOOO VAST, instead it looks like only tunnels now.",Mixed
6,Stranger things started off so strong and great but now it does not feel as good anymore...netflix waited too long and now the characters look like 20-year-olds.,Mixed
5,"Hello, this is a default review because i'm forced to use 75 characters. I'll edit this review in the future talking about the game, don't worry ;) This is a general rating (Season 1 to Season 4) My final rate is: 5",Mixed
4,Extremely overrated .,Mixed
4,"Season 4 is the worst of all seasons! Even more drama, even more crying, even less ideas, too little humor and hardly any suspense. All in all, the series offers nothing more than a bit of 80s atmosphere and even that only sparsely: with a few interspersed songs and references to 80s movies, but that's about it. Mediocre at best and overrated.",Mixed
6,"While I can understand why people like this show, I think this kind of production is what makes the whole industry loose its soul. This show tries to have it all and have something for everyone. And yes, overall, it is a good show. But it doesn't have a corner. It doesn't have a point. It is nothing and everything.",Mixed
5,"Tries something in first season, but the other 2 seasons are boring, unnecessary",Mixed
6,"Stranger Things The Duffer Brothers are gushing out over 70s fantasy films in this splashy trend setting love letter to the now-teenagers and the ones back then. Ergo, the affection received by the fans comes flooding in, not for the razzle dazzle that this world thrives for but the accuracy it dares for. Before going in, on such a fiction world, it is often wisely and correctly, advised to dive in completely without being self-aware of the sketchiness involved in the- literal- topsy turvy world. Yet, consistently the Duffer Brothers are defying the evergreen rule in order to push the series for more than a cultural phenomenon. They wish for the series to hold against time and as a result, this banal obsession leads them to some of the best aspects of the storytelling. Yes, it every now and then fumbles to conjure up, not courage, but reason to walk out of the door slamming it hard on its audience, but these minor flaws are easily overcome by the frivolity in these characters. The outdo-ers are not the ground breakers but ground covering humanoid elements. For instance, let's just walk through their bulletproof armor Eleven played magnanimously by Millie Bobby Brown. She is the right and wrong of the series, the world revolves around her, everything is in contrast to her, no matter how hard the makers try to make it about someone else, it always pins down to her. And hence, she isn't taken for granted in here, she is tested, time after time, her ballet dance at the end of the act is not the win, but her fear of the stage and the audience around it, choreographs it elegantly. On supporting cast, David Harbour, as a father figure, draws you naturally, to what I consider has some of the best equation and scenes with Bobby Brown, than she has with Stranger Things.",Mixed
6,"3 season of Stranger Things already not so impress as the first two. Already there is a feeling that screenwriters have nothing to surprise. Therefore there are spiteful comical Russians who speak Russian grotesquely. I know as Netflix treats historicity. How to me it is ridiculous to Russian to look at it, looking at all this there is a wish to tell, but whether the series genre was replaced with a sitcom? And even if to reject all this, then the crumpled and boring work turns out. The final so in general remained open, probably plan the 4th season. But why, if 3 already such boring? Why to ruin good series in which 1 season was magnificent.",Mixed
6,[SPOILER ALERT: This review contains spoilers.],Mixed
4,[SPOILER ALERT: This review contains spoilers.],Mixed
4,We just finished our ST season 3 viewing party been waiting alllllll year and was so stoked. Until we saw the **** new black character was so stereotypical that a bunch of us had to leave the room out of anger. The worst being the sassy nurse at the Hospital. This is what happens when you have an all white writing staff writing black characters. Next the season was soooo all over the place with plot and story development. Lastly...Hopper's character has completely changed to reflect more of his Hellboy counter part in his new movie. I am with the squad on this one boo!!!,Mixed
5,"LONGTIME FAN AND LOVER OF THIS SHOW UNTIL...season 3 why do this? lol So first I want to say I love the new racial diversity but the new character Erica is so F***king annoying! Like I get it the girl is the typical 80s sassy Cosby kid archetype but why that one. Not only is it mildly offensive, and ignorant but really distracts and breaks the 4th wall boo I say. Second its like you wanted to do an 80s version of American horror story...which takes away from the whole magic of the show. It becomes less sci fi and more an IT meets knock off AHS. Its sad and breaks my heart that something so good can become so watered down in the span of one season.",Mixed
5,funny for like 5 mins and then the rest of the episode is boring office talk or relationship drama (I only watched thru season 3 lol),Mixed
5,"I wanted to like ""The Office"" so much. I grew up with the abundance of memes and quotes and when I finally watched it, it felt stale and the jokes were not dark enough.",Mixed
6,"This season really suffered for multiple reasons. The main one being that the writers simply had no idea where to take the show after four successful seasons and ended up spinning wildly out of control with contrived plots, useless twists and characters that go nowhere. Chief among them, Ed Helms as Andy, who has never been that good to begin with but is now intolerable to watch. They have **** all the life out of Jim and Pam's relationship. Michael is an empty shell. Ryan keeps popping up for no reason at all, other than B.J. Novak appears to write himself back into the script from time to time. The show has long suffered from too many characters. Introducing Idris Elba didn't help either, nor did throwing in Erin as the new receptionist while Michael tries to start up a paper company of his own, inexplicably managing to lure Pam away from the office. There are still quite a few good laughs, but even Dwight seems unsure where all this is going. The confidence that had previously sustained him is gone, as he tries to figure out how to appeal to the temporary branch manager in Charles Minor. I don't even know why Idris Elba would take on a role like this. It doesn't suit him at all, and he only sticks around for a handful of episodes. Definitely a season to skip over.",Mixed
6,[SPOILER ALERT: This review contains spoilers.],Mixed
6,"The Office was a great show, until Michael Scott departed and let Andy Bernard ruin it. Before Michael left, the show would have earned a 10, but after it turned really bad.",Mixed
5,funny for like 5 mins and then the rest of the episode is boring office talk or relationship drama (I only watched thru season 3 lol),Mixed
5,"I wanted to like ""The Office"" so much. I grew up with the abundance of memes and quotes and when I finally watched it, it felt stale and the jokes were not dark enough.",Mixed
6,"This season really suffered for multiple reasons. The main one being that the writers simply had no idea where to take the show after four successful seasons and ended up spinning wildly out of control with contrived plots, useless twists and characters that go nowhere. Chief among them, Ed Helms as Andy, who has never been that good to begin with but is now intolerable to watch. They have **** all the life out of Jim and Pam's relationship. Michael is an empty shell. Ryan keeps popping up for no reason at all, other than B.J. Novak appears to write himself back into the script from time to time. The show has long suffered from too many characters. Introducing Idris Elba didn't help either, nor did throwing in Erin as the new receptionist while Michael tries to start up a paper company of his own, inexplicably managing to lure Pam away from the office. There are still quite a few good laughs, but even Dwight seems unsure where all this is going. The confidence that had previously sustained him is gone, as he tries to figure out how to appeal to the temporary branch manager in Charles Minor. I don't even know why Idris Elba would take on a role like this. It doesn't suit him at all, and he only sticks around for a handful of episodes. Definitely a season to skip over.",Mixed
6,[SPOILER ALERT: This review contains spoilers.],Mixed
6,"The Office was a great show, until Michael Scott departed and let Andy Bernard ruin it. Before Michael left, the show would have earned a 10, but after it turned really bad.",Mixed
5,funny for like 5 mins and then the rest of the episode is boring office talk or relationship drama (I only watched thru season 3 lol),Mixed
5,"I wanted to like ""The Office"" so much. I grew up with the abundance of memes and quotes and when I finally watched it, it felt stale and the jokes were not dark enough.",Mixed
6,"This season really suffered for multiple reasons. The main one being that the writers simply had no idea where to take the show after four successful seasons and ended up spinning wildly out of control with contrived plots, useless twists and characters that go nowhere. Chief among them, Ed Helms as Andy, who has never been that good to begin with but is now intolerable to watch. They have **** all the life out of Jim and Pam's relationship. Michael is an empty shell. Ryan keeps popping up for no reason at all, other than B.J. Novak appears to write himself back into the script from time to time. The show has long suffered from too many characters. Introducing Idris Elba didn't help either, nor did throwing in Erin as the new receptionist while Michael tries to start up a paper company of his own, inexplicably managing to lure Pam away from the office. There are still quite a few good laughs, but even Dwight seems unsure where all this is going. The confidence that had previously sustained him is gone, as he tries to figure out how to appeal to the temporary branch manager in Charles Minor. I don't even know why Idris Elba would take on a role like this. It doesn't suit him at all, and he only sticks around for a handful of episodes. Definitely a season to skip over.",Mixed
6,[SPOILER ALERT: This review contains spoilers.],Mixed
6,"The Office was a great show, until Michael Scott departed and let Andy Bernard ruin it. Before Michael left, the show would have earned a 10, but after it turned really bad.",Mixed
5,funny for like 5 mins and then the rest of the episode is boring office talk or relationship drama (I only watched thru season 3 lol),Mixed
5,"I wanted to like ""The Office"" so much. I grew up with the abundance of memes and quotes and when I finally watched it, it felt stale and the jokes were not dark enough.",Mixed
6,"This season really suffered for multiple reasons. The main one being that the writers simply had no idea where to take the show after four successful seasons and ended up spinning wildly out of control with contrived plots, useless twists and characters that go nowhere. Chief among them, Ed Helms as Andy, who has never been that good to begin with but is now intolerable to watch. They have **** all the life out of Jim and Pam's relationship. Michael is an empty shell. Ryan keeps popping up for no reason at all, other than B.J. Novak appears to write himself back into the script from time to time. The show has long suffered from too many characters. Introducing Idris Elba didn't help either, nor did throwing in Erin as the new receptionist while Michael tries to start up a paper company of his own, inexplicably managing to lure Pam away from the office. There are still quite a few good laughs, but even Dwight seems unsure where all this is going. The confidence that had previously sustained him is gone, as he tries to figure out how to appeal to the temporary branch manager in Charles Minor. I don't even know why Idris Elba would take on a role like this. It doesn't suit him at all, and he only sticks around for a handful of episodes. Definitely a season to skip over.",Mixed
6,[SPOILER ALERT: This review contains spoilers.],Mixed
6,"The Office was a great show, until Michael Scott departed and let Andy Bernard ruin it. Before Michael left, the show would have earned a 10, but after it turned really bad.",Mixed
5,funny for like 5 mins and then the rest of the episode is boring office talk or relationship drama (I only watched thru season 3 lol),Mixed
5,"I wanted to like ""The Office"" so much. I grew up with the abundance of memes and quotes and when I finally watched it, it felt stale and the jokes were not dark enough.",Mixed
6,"This season really suffered for multiple reasons. The main one being that the writers simply had no idea where to take the show after four successful seasons and ended up spinning wildly out of control with contrived plots, useless twists and characters that go nowhere. Chief among them, Ed Helms as Andy, who has never been that good to begin with but is now intolerable to watch. They have **** all the life out of Jim and Pam's relationship. Michael is an empty shell. Ryan keeps popping up for no reason at all, other than B.J. Novak appears to write himself back into the script from time to time. The show has long suffered from too many characters. Introducing Idris Elba didn't help either, nor did throwing in Erin as the new receptionist while Michael tries to start up a paper company of his own, inexplicably managing to lure Pam away from the office. There are still quite a few good laughs, but even Dwight seems unsure where all this is going. The confidence that had previously sustained him is gone, as he tries to figure out how to appeal to the temporary branch manager in Charles Minor. I don't even know why Idris Elba would take on a role like this. It doesn't suit him at all, and he only sticks around for a handful of episodes. Definitely a season to skip over.",Mixed
6,[SPOILER ALERT: This review contains spoilers.],Mixed
6,"The Office was a great show, until Michael Scott departed and let Andy Bernard ruin it. Before Michael left, the show would have earned a 10, but after it turned really bad.",Mixed
5,funny for like 5 mins and then the rest of the episode is boring office talk or relationship drama (I only watched thru season 3 lol),Mixed
5,"I wanted to like ""The Office"" so much. I grew up with the abundance of memes and quotes and when I finally watched it, it felt stale and the jokes were not dark enough.",Mixed
